sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
299,O=C(CC=N)c1cccc(1[c1cc(=O)c2c(Cl)SC)O(O)CcNCcC)c)2(c)C3,55,0,56,,<eos>,eos,<bos> O = C ( C C = N ) c 1 c c c c ( 1 [ c 1 c c ( = O ) c 2 c ( C l ) S C ) O ( O ) C c N C c C ) c ) 2 ( c ) C 3 <eos> c c 2 1 <eos> 1 <eos> 2 ] <eos> O 1 <eos> <eos> C <unk> C O ) O ] 1 C C <unk> <unk> H ] ( O O C 1 C <unk> <unk> ] <eos> ) C <eos> ) O 1 <eos> o 2 F l r # n c F n 3 l 4 r ] 4 5 F,19 13 15 5 15 15 13 18 6 23 8 23 23 23 23 5 8 21 23 8 23 23 5 13 19 6 23 9 23 5 15 24 6 20 15 6 19 5 19 6 15 23 18 15 23 15 6 23 6 9 5 23 6 15 10,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
300,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(O)ccNcC)[)c)cc5(F)c,52,0,54,,<eos>,eos,<bos> C N C c 1 c n c c ( - c 2 c n c 3 [ n H ] n c ( - c 4 n c 5 c c ( O ) c c N c C ) [ ) <unk> c ) c c 5 ( F ) c <eos> ) c 3 c 2 ) c 1 <eos> <eos> O <eos> O c ] <eos> C C ) O ) ( ] 1 C C ) O C ) ( O ) C 1 <eos> C <unk> 1 N ) <unk> ] <eos> O 1 <eos> c l 2 - O <unk> <pad> <eos> o N n <unk> <pad> B 1 s - 4,15 18 15 23 8 23 25 23 23 5 7 23 9 23 25 23 10 21 25 17 22 25 23 5 7 23 11 25 23 12 23 23 5 19 6 23 23 18 23 15 6 21 6 3 23 6 23 23 12 5 16 6 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
301,Cc1cc(C2C((C)N)cc(C)cCNc1cc]cc3ccc3c(Cc2Ccn=O)1,47,0,48,,<eos>,eos,<bos> C c 1 c c ( C 2 C ( ( C ) N ) c c ( C ) c C N c 1 c c ] c c 3 c c c 3 c ( C c 2 C c n = O ) 1 <eos> 1 c ) c c ) c 2 <eos> c ( <eos> c 1 C ] <eos> ] C C <unk> C C <unk> <unk> ) C ( C ) [ C <unk> <unk> C ] ( C ) C [ C C <unk> ] 2 ] C <eos> <eos> O 1 <eos> F 5 r B = 1 S C <eos> <unk> n 1 <unk> s ) <eos> B n,15 23 8 23 23 5 15 9 15 5 5 15 6 18 6 23 23 5 15 6 23 15 18 23 8 23 23 22 23 23 10 23 23 23 10 23 5 15 23 9 15 23 25 13 19 6 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
302,NCCC](N)C(=O)N1CCCCC,20,0,22,,<eos>,eos,<bos> N C C <unk> C ] ( N ) C ( = O ) N 1 C C C C C <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> C 1 <eos> O <eos> <unk> C <eos> C ) ( C ) c <eos> c C c C c <eos> C C <eos> C C C ] C C ] 4 ( C ) C ) C O ) O C C [ C <unk> ] ( C ) <eos> C [ 1 <unk> 2 H ] 1 2 <eos> O 1 <eos> F c ] = S 1 [ c o <pad> ] 5 B <eos> o r <unk> l,18 15 15 3 15 22 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
303,NCCCC](N)C(=O)N1CCC1,20,0,21,,<eos>,eos,<bos> N C C C C ] ( N ) C ( = O ) N 1 C C C 1 <eos> c 1 <eos> <eos> 1 <eos> 1 <eos> C <eos> <eos> C c <eos> <eos> <eos> C 1 <eos> O <eos> <unk> C <eos> C ) ( ) ) c ( c C c C c <eos> H C C C C <eos> <unk> C C <eos> ) O ) C ) C C O ) O C C [ <unk> ] ] ( O C <eos> C [ 1 <unk> <eos> H ] 1 2 <eos> O 1 <eos> <pad> N o S c F [ N # S C ( B # ) B l ],18 15 15 15 15 22 5 18 6 15 5 13 19 6 18 8 15 15 15 8,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
304,O=C(O)c1cc(-c2ccc(F)cc1F)ccc(F,30,0,31,,<eos>,eos,<bos> O = C ( O ) c 1 c c ( - c 2 c c c ( F ) c c 1 F ) c c c ( F <eos> c 1 1 <eos> C <eos> 1 <eos> 1 <eos> <eos> ( C <eos> F c ) <eos> c C 1 ) c c 2 c ) c 1 <eos> 2 ) C 1 <eos> c <eos> <eos> O C C ) O C ( C 1 C C ) <unk> <eos> ] ( O ) C 1 C 1 <unk> ] 2 1 C <eos> <eos> O 1 <eos> S [ r ] B 2 [ n # F [ = H # 2 1 l ),19 13 15 5 19 6 23 8 23 23 5 7 23 9 23 23 23 5 16 6 23 23 8 16 6 23 23 23 5 16,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
305,N[CH](C(=O)N1CCSC1)[CH]1CC[CH](OC(=O)Nc2ccc(cccc2c(C)C,54,0,59,,<eos>,eos,<bos> N [ C <unk> H ] ( C ( = O ) N 1 C C S C 1 ) [ C <unk> H ] 1 C C [ C <unk> <unk> H ] ( O C ( = O ) N c 2 c c c ( c c c c 2 c ( C ) C <eos> ) C ) <eos> c ) C 1 C <eos> c 2 ) C 1 <eos> C c <eos> ) C C ( C ) C F <eos> ) C ( C ( <eos> O ) C O <eos> O 1 <eos> 4 S l = 2 4 <unk> O B o 4 N 5 1 2 B ) =,18 21 15 3 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 3 17 22 8 15 15 21 15 3 3 17 22 5 19 15 5 13 19 6 18 23 9 23 23 23 5 23 23 23 23 9 23 5 15 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
306,Brc1c((C2NCCCN2)cCcn,20,0,21,,<eos>,eos,<bos> B r c 1 c ( ( C 2 N C C C N 2 ) c C c n <eos> c c ] c 1 1 <eos> c 1 1 C <eos> c 1 O <eos> <eos> 1 <eos> O <eos> N c <eos> c ) c ) <eos> c ) c c <eos> c 1 <eos> c ) c 1 <eos> <eos> 1 C 1 <eos> <eos> C ) C C 1 C O ] ( [ C ) <unk> ] O ( C O <eos> C [ 1 <unk> [ H ] C 2 <eos> O 1 <eos> F [ o S o H B 4 <eos> ( 3 # 4 ] r n B l,14 27 23 8 23 5 5 15 9 18 15 15 15 18 9 6 23 15 23 25,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
307,C[1c)NC(F)(N)n2Cc)c1Cc(H]c[C]cccncc[c])NC)nC]C2)c1,50,0,53,,<eos>,eos,<bos> C [ 1 <unk> c ) N C ( F ) ( N ) n 2 C c ) c 1 C c ( H ] c [ C <unk> ] c c c n c c [ c ] ) N C ) n C ] C 2 ) c 1 <eos> ) ] c H ] 2 ) C ) C C ] ) c 1 <eos> C ) C O <eos> <unk> O C ) [ C <unk> C ] C ( 2 O ) C <unk> C <unk> 2 C <eos> 1 2 <eos> O 1 <eos> H 2 <unk> ] 1 ] ) C <eos> 1 N o l ] # l = l,15 21 8 3 23 6 18 15 5 16 6 5 18 6 25 9 15 23 6 23 8 15 23 5 17 22 23 21 15 3 22 23 23 23 25 23 23 21 23 22 6 18 15 6 25 15 22 15 9 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
308,CCN(C(=O)CCc2cccc(2)C(=O)cCC1,29,0,31,,<eos>,eos,<bos> C C N ( C ( = O ) C <unk> C c 2 c c c c ( 2 ) C ( = O ) c C C 1 <eos> C C C C O ) C = O <eos> C N C ( C O C ) C ( <eos> C C ( C c C C ) C ) C <eos> ) C <unk> ) c 2 1 <eos> C ( <unk> O ) 1 C C ) C H C ( O ) C [ <eos> 1 <unk> 1 <eos> 1 C <eos> <eos> O 1 <eos> F r o 5 O s n <eos> ) S ] ) = F 1 5 <pad> o,15 15 18 5 15 5 13 19 6 15 3 15 23 9 23 23 23 23 5 9 6 15 5 13 19 6 23 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
309,CC(C)c1cc(=O)[nH]cc[nH][nH]c(=O)n12]c(clNC)C])ncOCc,51,0,52,,<eos>,eos,<bos> C C ( C ) c 1 c c ( = O ) [ n H ] c c [ n H ] [ n H ] c ( = O ) n 1 2 ] c ( c l N C ) C ] ) n c O C c <eos> ) <eos> c 2 ) c ( C 1 c <eos> c <unk> c ] C ( O ) O ) O ) = C 1 ) 2 = O <eos> ) C 2 <eos> C 1 <eos> 1 <unk> [ <eos> <unk> C ] <eos> O 1 <eos> S <pad> ] # <eos> 5 ) N ) - N <pad> 5 4 F <unk> 4 r,15 15 5 15 6 23 8 23 23 5 13 19 6 21 25 17 22 23 23 21 25 17 22 21 25 17 22 23 5 13 19 6 25 8 9 22 23 5 23 24 18 15 6 15 22 6 25 23 19 15 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
310,C1C(C)CCO]CCCCCC1C)[1H],23,0,27,,<eos>,eos,<bos> C 1 C ( C ) C <unk> C O ] C C C C C <unk> C 1 C ) <unk> [ 1 H ] <eos> 1 C 1 C C C <eos> <eos> C <eos> C 1 <unk> O <unk> C 1 C C C C <unk> C ] ( C C ( C <unk> <unk> ] H ] ( ) C O <eos> C <unk> H C ] C O C <unk> ( ] O [ C <unk> <unk> ] ) ( C ) <eos> C <eos> 1 <unk> [ N 1 <unk> ] <eos> O 1 <eos> o <eos> o ] C 1 N <eos> <unk> c r s 5 # n # <pad> 4,15 8 15 5 15 6 15 3 15 19 22 15 15 15 15 15 3 15 8 15 6 3 21 8 17 22,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
311,CC[[CH](N)C(=O)N1CCCCC,22,0,24,,<eos>,eos,<bos> C C [ [ C H ] ( N ) C ( = O ) N 1 C C C C C <unk> <eos> <eos> 1 C 1 <eos> C 1 <eos> C <unk> 1 O <eos> C <eos> O O O N C ( C 2 ( <unk> C C ( C C [ C <unk> H ] C <unk> C [ <unk> H ] C <unk> H ] ) O ) <eos> C ( = O ) C ) <unk> ] ) [ C <unk> 1 ] 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> r s ] <pad> c s n C # 2 [ = H <pad> n 5 l o,15 15 21 21 15 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 3,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
312,CCc1c(N)nc(-c2ccc(F)cc2)c(1-c2-c1cOl(c)(Cl,42,0,43,,<eos>,eos,<bos> C C c 1 c ( N ) n c ( - c 2 c c c ( F ) c c 2 ) c ( 1 - c 2 - c 1 c O l ( c ) ( C l <eos> c ) O ) O ) 2 3 c <eos> c c 1 <eos> c ( ) c <eos> ) c 1 <eos> c C c 2 C ) <eos> C <unk> ( F ) C C <unk> C H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> ] - s o B # 3 F ) - <unk> F = <unk> N n B #,15 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 5 16 6 23 23 9 6 23 5 8 7 23 9 7 23 8 23 19 24 5 23 6 5 15 24,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
313,NC(=O)c1cc2c(-c2ccc3[nH]cn(-c4ccccc2cc3c)c12)c4)c3)2cc1,55,0,57,,<eos>,eos,<bos> N C ( = O ) c 1 c c 2 c ( - c 2 c c c 3 [ n H ] c n ( - c 4 c c c c c 2 c c 3 c ) c 1 2 ) c <unk> 4 ) c 3 ) 2 c c 1 <eos> n <eos> 3 c 2 ) c 1 <eos> c 1 <eos> C ] <unk> ) O C ) C 1 C O ) C 1 ] ( C ) C 1 C C = O <eos> ) C 2 <eos> O 1 <eos> - # 1 5 l O <pad> r c 2 [ 1 = ( [ - l F,18 15 5 13 19 6 23 8 23 23 9 23 5 7 23 9 23 23 23 10 21 25 17 22 23 25 5 7 23 11 23 23 23 23 23 9 23 23 10 23 6 23 8 9 6 23 3 11 6 23 10 6 9 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
314,Cl1C(CC][Hccccc(Cl)NCCOCC=,26,0,27,,<eos>,eos,<bos> C l 1 C ( C C ] [ H c c c c c ( C l ) N C C O C C = <eos> C 1 <eos> <eos> 1 <eos> 1 O <eos> <eos> <eos> C <eos> C <eos> N ( C ] O <eos> C C C <eos> C C c ) [ C <unk> C ) 2 ) C ( 1 <unk> ) <eos> ] 1 ) C <unk> <unk> ] ) 4 O C 3 <eos> C C ( C <unk> C 1 <eos> ) <unk> ] N 1 C 1 <eos> O 1 <eos> # c ( = S = n <eos> S N C F 4 ] ( 3 2 4,15 24 8 15 5 15 15 22 21 17 23 23 23 23 23 5 15 24 6 18 15 15 19 15 15 13,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
315,COC1(c2cccccCCl)CCNCCC=O,24,0,25,,<eos>,eos,<bos> C O C 1 ( c 2 c c c c c C C l ) C C N C C C = O <eos> C 1 1 <eos> <eos> <eos> <eos> c 1 O C <eos> C 1 <eos> O <eos> O C ( c O ( c c C ) c <eos> ( ) c C [ C <unk> <eos> ) 2 <eos> 1 2 1 <eos> O ) C O O <eos> ] C 1 C C ) <unk> ( C ( C O ) C <eos> 1 <unk> <eos> H <eos> C 2 <eos> O 1 <eos> o c ( 4 <unk> H 1 r S O N s H <eos> <pad> 4 H 4,15 19 15 8 5 23 9 23 23 23 23 23 15 15 24 6 15 15 18 15 15 15 13 19,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
316,CNC(=O)C=c1cccc(N)c2c(-c3ccc3cHc3nOcO2)csc1c,44,0,45,,<eos>,eos,<bos> C N C ( = O ) C = c 1 c c c c ( N ) c 2 c ( - c 3 c c c 3 c H c 3 n O c O 2 ) c s c 1 c <eos> c 1 C c 1 <eos> C ) C 3 ) C c O 1 <eos> 2 <eos> 2 2 ) c 1 <eos> <eos> C <unk> ( ] ) <unk> ] ) [ C <unk> <unk> H ] ( O ) C [ C <unk> ) ] <eos> ) C <eos> <eos> O 1 <eos> r 2 - 5 O H ( <eos> 4 F n <unk> [ ] n N <unk> c,15 18 15 5 13 19 6 15 13 23 8 23 23 23 23 5 18 6 23 9 23 5 7 23 10 23 23 23 10 23 17 23 10 25 19 23 19 9 6 23 28 23 8 23,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
317,CS(=O)(=O)c1ccc(C(=O)c3ccccc3)C(=C)CC2)cc1,42,0,43,,<eos>,eos,<bos> C S ( = O ) ( = O ) c 1 c c c ( C ( = O ) c 3 c c c c c 3 ) C ( = C ) C C 2 ) c c 1 <eos> <eos> C c <eos> 1 C ) C C = O 3 N C C ) C 3 2 ) C 2 c c 1 <eos> <eos> O <unk> ) C 1 ) C 2 C C ) 1 C ) [ O c C 1 C 3 = O <eos> ) C O <eos> O 1 <eos> ( ] 4 5 <eos> 1 ( n <eos> F 1 2 [ <unk> = s 5 4,15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 15 5 13 19 6 23 10 23 23 23 23 23 10 6 15 5 13 15 6 15 15 9 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
318,CNCCCc1cccc(-c2ccc3[HH]cc(-)ccn5cc(2c,37,0,38,,<eos>,eos,<bos> C N C C C c 1 c c c c ( - c 2 c c c 3 [ H H ] c c ( - ) c c n 5 c c ( 2 c <eos> c O H O ) n c 1 ) c O C 2 c n c 1 4 ) c 2 c c ) c 1 <eos> 1 ] 3 ( ) O C ( O ) = C 1 C 2 = O <eos> ) ( C ) C 1 C C ) = <eos> ) C O <eos> O 1 <eos> N <pad> 4 = n S ) 1 B O N H 1 # n S B -,15 18 15 15 15 23 8 23 23 23 23 5 7 23 9 23 23 23 10 21 17 17 22 23 23 5 7 6 23 23 25 12 23 23 5 9 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
319,C1CCC[C1COCCC)CCCC,18,0,19,,<eos>,eos,<bos> C 1 C C C [ C 1 C O C C C ) C C C C <eos> C C <unk> c 1 H ] 1 1 C 1 <eos> C C <eos> C <eos> C C 1 = O <unk> C 1 C C C O <unk> C ] C C C [ C <unk> ) ] C ( C ) C [ C C <unk> ) C ) C ) C C ( ) O [ C <unk> C ] ) ( C ) <eos> C 2 1 <unk> [ N 1 <unk> ] <eos> O 1 <eos> o 2 l ] s 1 n <eos> N <pad> ] 5 1 S r n 5 l,15 8 15 15 15 21 15 8 15 19 15 15 15 6 15 15 15 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
320,CNC(CC)C=CNC(=O)N(=)Oc2ccccc2F)c2cc(cc)c,40,0,41,,<eos>,eos,<bos> C N C ( C C ) C = C N C ( = O ) N ( = ) O c 2 c c c c c 2 F ) c 2 c c ( c c ) c <eos> c 2 1 <eos> C C c c 1 c ] 1 <eos> ) c O ) O C <eos> <eos> C C c ) c 1 <eos> ) C C <unk> <eos> ) ( C ) C C <unk> <unk> H ] ( O C [ C C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> l B l S r H <pad> ( ] = [ o ] ( <pad> B <unk> 5,15 18 15 5 15 15 6 15 13 15 18 15 5 13 19 6 18 5 13 6 19 23 9 23 23 23 23 23 9 16 6 23 9 23 23 5 23 23 6 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
321,O=C(O)CCCc1ccc(C(CC)l)NC=l)cc1,30,0,31,,<eos>,eos,<bos> O = C ( O ) C C C c 1 c c c ( C ( C C ) l ) N C = l ) c c 1 <eos> 1 <eos> <eos> C 1 <eos> C 1 <eos> O <eos> <eos> 1 <eos> 2 ( <eos> ) C c <eos> ) c c ) <eos> C <unk> C <eos> ) ) C 1 <eos> c c 1 <eos> C [ C O <unk> ] 2 1 C <eos> <unk> C H ) ( C ) C 1 <eos> 1 <unk> ] N 1 C ] <eos> O 1 <eos> = o 1 <unk> F ) r <eos> - N C 5 4 H ) <pad> n =,19 13 15 5 19 6 15 15 15 23 8 23 23 23 5 15 5 15 15 6 24 6 18 15 13 24 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
322,C[COC)CC(CCCC)C1OC(=O)N(O)c1c]c(c1)c1c4(Ccc)O,45,0,48,,<eos>,eos,<bos> C [ C O C ) C <unk> C ( C C C C ) C 1 O C ( = O ) N ( O ) <unk> c 1 c ] c ( c 1 ) c 1 c 4 ( C c c ) O <eos> c C c ( 4 <eos> c C ( C ( = O ) C 2 c 1 <eos> 1 <eos> ( C ) = O <unk> ] C ] O C <unk> O ) ] ( C ) C 1 <eos> <unk> <unk> 2 H <eos> C 2 <eos> O 1 <eos> r F 5 <eos> l H l <unk> ] = C B = H 2 4 5 [,15 21 15 19 15 6 15 3 15 5 15 15 15 15 6 15 8 19 15 5 13 19 6 18 5 19 6 3 23 8 23 22 23 5 23 8 6 23 8 23 11 5 15 23 23 6 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
323,COc1cc(])c(c(C()[CH[)Cc(O)(C(=O)C=O)(C[C)C(C)OC==O,50,0,53,,<eos>,eos,<bos> C O c 1 c c ( ] ) c ( c ( C ( ) [ C H [ ) <unk> C c ( O ) ( C ( = O ) C = O ) ( C [ C <unk> ) C ( C ) O C = = O <eos> ) <eos> C <eos> c ( <eos> 1 <eos> ] H ] <unk> O 1 <eos> 2 ) [ C <unk> <unk> ] ) 1 O ) C ( = C ) C O <eos> C <eos> O <unk> C O ) C 1 <eos> O 1 <eos> O c ( = 4 # N <unk> l 2 c F H r 1 n - B,15 19 23 8 23 23 5 22 6 23 5 23 5 15 5 6 21 15 17 21 6 3 15 23 5 19 6 5 15 5 13 19 6 15 13 19 6 5 15 21 15 3 6 15 5 15 6 19 15 13 13 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
324,O=C(N)CC(=O)N1C(=O)c1ccc(C(OC)1,31,0,32,,<eos>,eos,<bos> O = C ( N ) C C ( = O ) N 1 C ( = O ) c 1 c c c ( C ( O C ) 1 <eos> F ( c c ) c 1 <eos> ] c N 3 O [ ) C ( = c 2 ( C ) C ) ( ) c C c ) C C 1 <eos> 1 <eos> ) ( C ) <eos> <unk> 3 ) ) [ C C <unk> ( C ) [ C <unk> H ] 1 2 <eos> C <unk> 1 2 <eos> O 1 <eos> l c 5 # 4 1 B - l C 3 - H O ) o 5 ),19 13 15 5 18 6 15 15 5 13 19 6 18 8 15 5 13 19 6 23 8 23 23 23 5 15 5 19 15 6 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
325,Cc1[nc]c(=O)c(C)NCcC-c1ccccc1,29,0,31,,<eos>,eos,<bos> C c 1 [ n c ] c ( = O ) c ( C ) N <unk> C c C - c 1 c c c c c 1 <eos> C <eos> C 1 C <eos> C <eos> [ <eos> N ) 1 2 C ] [ C ) C ( ) 3 ( c C ) 2 C c 1 <eos> C <eos> ) C <eos> ( 2 ) C C 1 ) ( ) 2 ) C C ( <eos> ) ( O <unk> C C <eos> C <unk> 1 N ) C O <eos> O 1 <eos> = 2 5 r O H ] <unk> <eos> H 3 5 H # <pad> S 3 4,15 23 8 21 25 23 22 23 5 13 19 6 23 5 15 6 18 3 15 23 15 7 23 8 23 23 23 23 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
326,COc1cc2c(cc1OC)C(=)=c1ccc(O)(=O)NO3ccCc32cO1NCc=O2NN,52,0,54,,<eos>,eos,<bos> C O c 1 c c 2 c ( c c 1 O C ) <unk> C ( = ) = c 1 c c c ( O ) ( = O ) N O 3 c c C c 3 2 c O 1 N C c = O 2 N N <eos> ) <unk> 2 <eos> C c ] <eos> c 1 <eos> 1 C 1 <eos> O ) C ) <eos> C <unk> C ( C C ) ] <eos> C ) C C <eos> H ] 1 2 <eos> O ) C 1 <eos> O 1 <eos> 4 s 4 5 s 3 H C O l <pad> F 4 C ( 4 c F,15 19 23 8 23 23 9 23 5 23 23 8 19 15 6 3 15 5 13 6 13 23 8 23 23 23 5 19 6 5 13 19 6 18 19 10 23 23 15 23 10 9 23 19 8 18 15 23 13 19 9 18 18,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
327,CCCC(C)NC(=O)N(C)CC=C,21,0,22,,<eos>,eos,<bos> C C C C ( C ) N C ( = O ) N ( C ) C C = C <eos> C 1 <eos> C 1 C C <eos> C <eos> <eos> C <eos> <eos> <eos> C 1 <eos> O <eos> 1 <eos> C ) O ( c ) c O c c C ) ) C ( C ) C ) C ] 1 C C c O <eos> C ) <eos> C O ) 1 C 2 C <unk> C H ( C O <eos> C <eos> 1 <unk> <eos> 2 <unk> C ] <eos> O 1 <eos> F <eos> c O s F c <eos> ) c 1 B 5 N ( # l F,15 15 15 15 5 15 6 18 15 5 13 19 6 18 5 15 6 15 15 13 15,C=CCN(C)C(=O)NC(C)CCC,True,True,1,True,,184.28,2.002,32.34,1.0,1.0,5.0,0.6512,2.8862,True,0.8437,Strong candidate,True
328,C=CNC1(C(C)C(C)C(=O)NC(=O)NC1=O,31,0,32,,<eos>,eos,<bos> C = C N C 1 ( C ( C ) C ( C ) C ( = O ) N C ( = O ) N C 1 = O <eos> c 1 O <eos> C 1 <eos> O O N O C <eos> 1 = O ) <eos> C c ) c c ) c C 1 C ) [ C <eos> ] C 2 <unk> H C ( C <unk> <unk> C 1 2 <eos> C O <unk> C ] C ( O <eos> ) O <eos> 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> N c s O N 1 S [ c <pad> ( # 1 ) <pad> c - B,15 13 15 18 15 8 5 15 5 15 6 15 5 15 6 15 5 13 19 6 18 15 5 13 19 6 18 15 8 13 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
329,O=c1c(-c2ccccn2)nc--c3cccc(NC)NOO)c3)cn)c1c1cCCc=cc12c1c1,57,0,58,,<eos>,eos,<bos> O = c 1 c ( - c 2 c c c c n 2 ) n c - - c 3 c c c c ( N C ) N O O ) c 3 ) c n ) c 1 c 1 c C C c = c c 1 2 c 1 c 1 <eos> 1 <eos> c 2 <eos> n 1 <eos> 1 1 <eos> <eos> ) C O <eos> <unk> ] ) ( C C ) ( C C ) O ( <eos> 1 C 1 ) = O ) C 1 <eos> O 1 <eos> ) 2 - 4 r n <unk> H ] # C r 4 = ( n l ),19 13 23 8 23 5 7 23 9 23 23 23 23 25 9 6 25 23 7 7 23 10 23 23 23 23 5 18 15 6 18 19 19 6 23 10 6 23 25 6 23 8 23 8 23 15 15 23 13 23 23 8 9 23 8 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
330,CN1CCCCCN2Cc1ccccc(Sc3ccccc32)C1,32,0,33,,<eos>,eos,<bos> C N 1 C C C C C N 2 C c 1 c c c c c ( S c 3 c c c c c 3 2 ) C 1 <eos> <eos> n 1 <eos> O C = O <eos> ) 1 C C ( c ) <eos> c ) c c <eos> c <eos> ) C c c 1 ) <eos> 1 <eos> c 1 C <eos> <eos> C ) <eos> C ( C 2 C C ) C ] ) ( 2 ) <eos> 1 <eos> 1 <unk> ] N 1 <unk> ] <eos> O 1 <eos> l F 2 5 O o 1 H F N s 5 <pad> <unk> n <eos> <unk> F,15 18 8 15 15 15 15 15 18 9 15 23 8 23 23 23 23 23 5 20 23 10 23 23 23 23 23 10 9 6 15 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
331,c1ccc([cC2c3CNCnCCC)CO)cc1,26,0,28,,<eos>,eos,<bos> c 1 c c c ( [ c C 2 c 3 C N C n C C <unk> C ) C O ) c c 1 <eos> c 2 C 1 <eos> <unk> C 1 <eos> <eos> 1 = O ) C 1 O C C <eos> ) c n 2 c C c C <eos> <eos> C 2 c 1 ) <eos> O C ) <eos> <eos> 2 ) C <unk> C <unk> ( O ) C C ) <unk> ] O ( C O C 1 <eos> C <unk> 1 H 1 C ] <eos> O 1 <eos> l O F r ] H 1 <eos> c O n s <unk> = ( <eos> - ),23 8 23 23 23 5 21 23 15 9 23 10 15 18 15 25 15 15 3 15 6 15 19 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
332,CN1C(=O)CC=C(c2cccc]2))c1ccc[Nl](=O)[O2]C1ccOC,46,0,47,,<eos>,eos,<bos> C N 1 C ( = O ) C C = C ( c 2 c c c c ] 2 ) ) c 1 c c c [ N l ] ( = O ) [ O 2 ] C 1 c c O C <eos> = O C ) O 1 C 3 = ) N C <eos> c 1 <eos> <eos> C 1 C C ( O ) C O <eos> ) C ) 1 C 2 ) C C ) ( O <unk> C 2 ( C <unk> 1 O ) C O <eos> O 1 <eos> s 5 2 5 c o 1 r 3 o N 1 F 4 = <pad> [ #,15 18 8 15 5 13 19 6 15 15 13 15 5 23 9 23 23 23 23 22 9 6 6 23 8 23 23 23 21 18 24 22 5 13 19 6 21 19 9 22 15 8 23 23 19 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
