sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
119,C[NC]1C[CC]CCOC(=O)C1C(CO)C[CO]H(CNC(=O[=O)CC(=C(C)C)OC)H(]C)O,62,0,63.0,,<eos>,eos,<bos> C [ N C ] 1 C [ C C ] C C O C ( = O ) C 1 C ( C O ) C [ C O ] H ( C N C ( = O [ = O ) C C ( = C ( C ) C ) O C ) H ( ] C ) O <eos> C [ C ( O O C 1 ( O ) C ] 2 4 O C 3 C C C ( = O ) C 2 C O [ H ] 1 2 ) O 1 r # O N 2 O c S s F l N s l O 1 C 4 #,15 21 18 15 22 8 15 21 15 15 22 15 15 19 15 5 13 19 6 15 8 15 5 15 19 6 15 21 15 19 22 17 5 15 18 15 5 13 19 21 13 19 6 15 15 5 13 15 5 15 6 15 6 19 15 6 17 5 22 15 6 19,O,]C)O,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
120,Cc1nonc[-c2nc(NC(=O)N1CCc2cccs)cc1ccc1ccs1c1cc1cc2c1Ccc1Cc1Cc1c1H]1C1OC[C]3(C1CC)(C)(C)C[C12]21COSO1Bsc#-CSBH-=nH#H2#cl,119,0,,,,max_length,<bos> C c 1 n o n c [ - c 2 n c ( N C ( = O ) N 1 C C c 2 c c c s ) c c 1 c c c 1 c c s 1 c 1 c c 1 c c 2 c 1 C c c 1 C c 1 C c 1 c 1 H ] 1 C 1 O C [ C ] 3 ( C 1 C C ) ( C ) ( C ) C [ C 1 2 ] 2 1 C O S O 1 B s c # - C S B H - = n H # H 2 # c l,15 23 8 25 26 25 23 21 7 23 9 25 23 5 18 15 5 13 19 6 18 8 15 15 23 9 23 23 23 28 6 23 23 8 23 23 23 8 23 23 28 8 23 8 23 23 8 23 23 9 23 8 15 23 23 8 15 23 8 15 23 8 23 8 17 22 8 15 8 19 15 21 15 22 10 5 15 8 15 15 6 5 15 6 5 15 6 15 21 15 8 9 22 9 8 15 19 20 19 8 14 28 23 4 7 15 20 14 17 7 13 25 17 4 17 9 4 23 24,l,2#cl,0,0,3,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
121,O=c1cc(NC2COC(Cccc2cc3cccccccc12Cc1C1C1O)c12c1ccc1c1c1ccc1C)c1c12C11cO(CC1C(C(CC)CCC(CO)CCC=OH)CO)O1nr-lSBocSBc[FH#B3r2,119,0,,,,max_length,<bos> O = c 1 c c ( N C 2 C O C ( C c c c 2 c c 3 c c c c c c c c 1 2 C c 1 C 1 C 1 O ) c 1 2 c 1 c c c 1 c 1 c 1 c c c 1 C ) c 1 c 1 2 C 1 1 c O ( C C 1 C ( C ( C C ) C C C ( C O ) C C C = O H ) C O ) O 1 n r - l S B o c S B c [ F H # B 3 r 2,19 13 23 8 23 23 5 18 15 9 15 19 15 5 15 23 23 23 9 23 23 10 23 23 23 23 23 23 23 23 8 9 15 23 8 15 8 15 8 19 6 23 8 9 23 8 23 23 23 8 23 8 23 8 23 23 23 8 15 6 23 8 23 8 9 15 8 8 23 19 5 15 15 8 15 5 15 5 15 15 6 15 15 15 5 15 19 6 15 15 15 13 19 17 6 15 19 6 19 8 25 27 7 24 20 14 26 23 20 14 23 21 16 17 4 14 10 27 9,2,B3r2,0,1,1,1,3,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
122,O=C(N)CC(=C)N1C(=O)c1ccc(C)CCcFCF[cc-cC1]2=Oc[O-cOCcNO1cC(F)CccCC1C1FCCCO1]cC([CC1]1(O)CCC3=OH)12sO1r#Fo5Oc1N(o3F4r)4H5,119,0,,,,max_length,<bos> O = C ( N ) C C ( = C ) N 1 C ( = O ) c 1 c c c ( C ) C C c F C F [ c c - c C 1 ] 2 = O c [ O - c O C c N O 1 c C ( F ) C c c C C 1 C 1 F C C C O 1 ] c C ( [ C C 1 ] 1 ( O ) C C C 3 = O H ) 1 2 s O 1 r # F o 5 O c 1 N ( o 3 F 4 r ) 4 H 5,19 13 15 5 18 6 15 15 5 13 15 6 18 8 15 5 13 19 6 23 8 23 23 23 5 15 6 15 15 23 16 15 16 21 23 23 7 23 15 8 22 9 13 19 23 21 19 7 23 19 15 23 18 19 8 23 15 5 16 6 15 23 23 15 15 8 15 8 16 15 15 15 19 8 22 23 15 5 21 15 15 8 22 8 5 19 6 15 15 15 10 13 19 17 6 8 9 28 19 8 27 4 16 26 12 19 23 8 18 5 26 10 16 11 27 6 11 17 12,5,)4H5,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
123,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc2NNC1C#NOcc2c,51,0,52.0,,<eos>,eos,<bos> C C O c 1 n c ( C ( = O ) N C c 2 c c c ( S ( C ) ( = O ) = O ) c c 2 ) c c 2 N N C 1 C # N O c c 2 c <eos> c <eos> c 2 1 n 1 1 O 1 c c c 1 2 C ( O ) O O C C C C 1 C O 3 C C C H C 2 O 1 2 1 = [ N ] C O 4 O 1 o l o C s l = n B c c s F H [ C 4 ] F,15 15 19 23 8 25 23 5 15 5 13 19 6 18 15 23 9 23 23 23 5 20 5 15 6 5 13 19 6 13 19 6 23 23 9 6 23 23 9 18 18 15 8 15 4 18 19 23 23 9 23,c,cc2c,0,0,,0,3,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
124,CC(C(=O)C1CC(CO)C1C)cC1Cccc1,28,0,29.0,,<eos>,eos,<bos> C C ( C ( = O ) C 1 C C ( C O ) C 1 C ) c C 1 C c c c 1 <eos> C <eos> <eos> C 1 C C C C 1 <eos> <eos> <eos> C ( C ) C ( = O ) C C C ( = O ) O C C <eos> 1 C 2 1 C C = O ( O C ( C ( C 1 ) C ) C C ) ( C O ) [ C 1 O 1 N 1 C ] S O 1 r l c l S F 1 N 1 B 2 N F 1 H n C F N,15 15 5 15 5 13 19 6 15 8 15 15 5 15 19 6 15 8 15 6 23 15 8 15 23 23 23 8,1,ccc1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
125,Nc1ncc(N)c2ccccc1cc1ClcC1NNc11CNc11CC11COcc1c1c1cCC1OC1c1ccCc11C(=cC(=C)OO)OC1OC(=O)COOC1CC(OH1C2)O1,100,0,101.0,,<eos>,eos,<bos> N c 1 n c c ( N ) c 2 c c c c c 1 c c 1 C l c C 1 N N c 1 1 C N c 1 1 C C 1 1 C O c c 1 c 1 c 1 c C C 1 O C 1 c 1 c c C c 1 1 C ( = c C ( = C ) O O ) O C 1 O C ( = O ) C O O C 1 C C ( O H 1 C 2 ) O 1 <eos> <eos> s F # c 5 r c ( O n ) ( # r 5 ) -,18 23 8 25 23 23 5 18 6 23 9 23 23 23 23 23 8 23 23 8 15 24 23 15 8 18 18 23 8 8 15 18 23 8 8 15 15 8 8 15 19 23 23 8 23 8 23 8 23 15 15 8 19 15 8 23 8 23 23 15 23 8 8 15 5 13 23 15 5 13 15 6 19 19 6 19 15 8 19 15 5 13 19 6 15 19 19 15 8 15 15 5 19 17 8 15 9 6 19 8,1,2)O1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
126,COc1ccc2c(C(=C)N(CCCC=O)=C)Occc2ccc1Fc(FO),42,0,43.0,,<eos>,eos,<bos> C O c 1 c c c 2 c ( C ( = C ) N ( C C C C = O ) = C ) O c c c 2 c c c 1 F c ( F O ) <eos> c C = O c c C 2 C c c c 2 C 1 3 C c 1 2 C [ C 2 1 H ] ( O C C C ( C 1 O O ) C C C ) C O 1 O 2 1 = [ N ] C O F O 1 # n s o n O = N n S # n S H # c 1 l 2,15 19 23 8 23 23 23 9 23 5 15 5 13 15 6 18 5 15 15 15 15 13 19 6 13 15 6 19 23 23 23 9 23 23 23 8 16 23 5 16 19 6,),(FO),0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
127,O=C(OCcccccc2CcC(=O)c(Cl)ccccccccc2c)c1cO1,42,0,43.0,,<eos>,eos,<bos> O = C ( O C c c c c c c 2 C c C ( = O ) c ( C l ) c c c c c c c c c 2 c ) c 1 c O 1 <eos> c <eos> c 2 c = O c 1 C c 1 c c 1 [ c c c c 1 C C c 1 H C ] [ C O C ] C 1 O O 3 C = O ( C O C 1 C 1 = [ O ) C O s O 1 r c r H l s c 3 H l F ] s 2 # l 1 <eos> #,19 13 15 5 19 15 23 23 23 23 23 23 9 15 23 15 5 13 19 6 23 5 15 24 6 23 23 23 23 23 23 23 23 23 9 23 6 23 8 23 19 8,1,1cO1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
128,N#C[CC(H]1CCCN1C(=O)C(N)C1CCCC1CCC1C1C1=O)C1,44,0,45.0,,<eos>,eos,<bos> N # C [ C C ( H ] 1 C C C N 1 C ( = O ) C ( N ) C 1 C C C C 1 C C C 1 C 1 C 1 = O ) C 1 <eos> c O ( c O ) c <eos> c <eos> C c 1 ( C O c C 1 2 C ) 1 c C ( [ C C C ] 1 1 O ) C ( C O ) C O C 1 C 1 2 [ N ] C 1 <eos> O 1 r 2 [ l n O s n c F = B F l r n 1 ] 2,18 4 15 21 15 15 5 17 22 8 15 15 15 18 8 15 5 13 19 6 15 5 18 6 15 8 15 15 15 15 8 15 15 15 8 15 8 15 8 13 19 6 15 8,1,O)C1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
129,O=C1C(CN(=Cc1cccc(-c3ccc([N)C(=O))C-c)cc32o2)C(=CO)N-c1cCN(c]c)Cc1,66,0,67.0,,<eos>,eos,<bos> O = C 1 C ( C N ( = C c 1 c c c c ( - c 3 c c c ( [ N ) C ( = O ) ) C - c ) c c 3 2 o 2 ) C ( = C O ) N - c 1 c C N ( c ] c ) C c 1 <eos> 1 ( O C ) C O 1 C C 1 C C 3 = C c ( O c C C C C = O O ) C O 1 O 1 r S N F c O H c s n ( r o O H ) 1 3 n,19 13 15 8 15 5 15 18 5 13 15 23 8 23 23 23 23 5 7 23 10 23 23 23 5 21 18 6 15 5 13 19 6 6 15 7 23 6 23 23 10 9 26 9 6 15 5 13 15 19 6 18 7 23 8 23 15 18 5 23 22 23 6 15 23 8,1,)Cc1,0,0,,0,4,1,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
130,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1FcF1CFFFc1,43,0,44.0,,<eos>,eos,<bos> N C c 1 c ( N ) n c ( - c 2 c c c c c 2 ) n c 1 - c 1 c c c c c 1 F c F 1 C F F F c 1 <eos> c 1 2 c 1 c 3 c c 1 c c c c 2 c c 1 C c 1 C 1 1 c 2 C ( C C ) ( C 1 C C ) C = O ( C ) C [ C ] = [ C 1 C ] S O 1 B S 2 o 3 <eos> H <eos> 1 B C 3 F r # n 3 = o,18 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 7 23 8 23 23 23 23 23 8 16 23 16 8 15 16 16 16 23 8,1,FFc1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
131,c1c1c2c2cnc(C[CcccnH]cC3[HC]C4[CHCH=OCC)CC]HC4CC[H3HCcCc4c3c(O)C1C]H(OOC)CCOC(OC)=OC[C2O1(C(ON)C])O1=c[S#OH3sNO][r1]2l4,119,0,,,,max_length,<bos> c 1 c 1 c 2 c 2 c n c ( C [ C c c c n H ] c C 3 [ H C ] C 4 [ C H C H = O C C ) C C ] H C 4 C C [ H 3 H C c C c 4 c 3 c ( O ) C 1 C ] H ( O O C ) C C O C ( O C ) = O C [ C 2 O 1 ( C ( O N ) C ] ) O 1 = c [ S # O H 3 s N O ] [ r 1 ] 2 l 4,23 8 23 8 23 9 23 9 23 25 23 5 15 21 15 23 23 23 25 17 22 23 15 10 21 17 15 22 15 11 21 15 17 15 17 13 19 15 15 6 15 15 22 17 15 11 15 15 21 17 10 17 15 23 15 23 11 23 10 23 5 19 6 15 8 15 22 17 5 19 19 15 6 15 15 19 15 5 19 15 6 13 19 15 21 15 9 19 8 5 15 5 19 18 6 15 22 6 19 8 13 23 21 20 4 19 17 10 28 18 19 22 21 27 8 22 9 24 11,4,]2l4,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
132,C#CCCCCC(CC1NCC(=O)c1ccc(CS(F)(=O)nO)cc1O2c12)C(OOcC(=O)[N)c],61,0,62.0,,<eos>,eos,<bos> C # C C C C C C ( C C 1 N C C ( = O ) c 1 c c c ( C S ( F ) ( = O ) n O ) c c 1 O 2 c 1 2 ) C ( O O c C ( = O ) [ N ) c ] <eos> c C C 1 C 1 <eos> O H C O <eos> C O C 1 C C 3 C C C ( O ) C 1 C C = O O = O 1 N O 1 F # o - = B 2 [ s B H 3 ( - r l C 2 =,15 4 15 15 15 15 15 15 5 15 15 8 18 15 15 5 13 19 6 23 8 23 23 23 5 15 20 5 16 6 5 13 19 6 25 19 6 23 23 8 19 9 23 8 9 6 15 5 19 19 23 15 5 13 19 6 21 18 6 23 22,],N)c],0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
133,CN(C(C(=O)c1ccc(C)c11)c1C1)C1,29,0,30.0,,<eos>,eos,<bos> C N ( C ( C ( = O ) c 1 c c c ( C ) c 1 1 ) c 1 C 1 ) C 1 <eos> <eos> <eos> <eos> <eos> <eos> # N <eos> 1 1 <eos> O C 1 H 1 ( C c C c = O C N 3 ) C C C c 2 C C 2 1 c 1 1 O C C O O C O C 1 C C 3 1 C C ( O ) C [ C 1 2 ] 2 1 C O 2 O 1 N F 1 s = l H n H O S s N l C O l 2 l,15 18 5 15 5 15 5 13 19 6 23 8 23 23 23 5 15 6 23 8 8 6 23 8 15 8 6 15 8,1,1)C1,0,0,,0,3,0,CC1=CC=C2C(=O)C3C(=C12)CCN3C,True,True,1,True,,187.24,1.456,20.31,0.0,2.0,0.0,0.5719,4.0573,True,0.8326,Strong candidate,True
134,Cc1cc(-c2c2cc(F)c(-c2ccc(F)cn2)n(=OH(nC2)(cC1))C(CO1O)O)HcCcc1nCc1c1O=C[C1]1C1CCC(C)(OcC1C3=O2)C2SO1or2oCBolHnoHB=H=C-n,119,0,,,,max_length,<bos> C c 1 c c ( - c 2 c 2 c c ( F ) c ( - c 2 c c c ( F ) c n 2 ) n ( = O H ( n C 2 ) ( c C 1 ) ) C ( C O 1 O ) O ) H c C c c 1 n C c 1 c 1 O = C [ C 1 ] 1 C 1 C C C ( C ) ( O c C 1 C 3 = O 2 ) C 2 S O 1 o r 2 o C B o l H n o H B = H = C - n,15 23 8 23 23 5 7 23 9 23 9 23 23 5 16 6 23 5 7 23 9 23 23 23 5 16 6 23 25 9 6 25 5 13 19 17 5 25 15 9 6 5 23 15 8 6 6 15 5 15 19 8 19 6 19 6 17 23 15 23 23 8 25 15 23 8 23 8 19 13 15 21 15 8 22 8 15 8 15 15 15 5 15 6 5 19 23 15 8 15 10 13 19 9 6 15 9 20 19 8 26 27 9 26 15 14 26 24 17 25 26 17 14 13 17 13 15 7 25,n,=C-n,0,0,1 3,2,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
135,CCc1c(N)nc(-c2ccc(c2cnc)cc1cc1cc(cO)cc1OCc1Cc1),47,0,48.0,,<eos>,eos,<bos> C C c 1 c ( N ) n c ( - c 2 c c c ( c 2 c n c ) c c 1 c c 1 c c ( c O ) c c 1 O C c 1 C c 1 ) <eos> 1 C c 1 <eos> c <eos> c <eos> 2 C c C c 1 C c C c 1 c C C [ C 2 C ] C ( C C ) ( C O ( O ) C [ C ] = O 2 1 C 2 ) O 1 <eos> s c o 2 s c 4 N 4 F n B 2 # n r = l,15 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 5 23 9 23 25 23 6 23 23 8 23 23 8 23 23 5 23 19 6 23 23 8 19 15 23 8 15 23 8 6,),Cc1),0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
136,Cc1nc(-c2ccc(c2nc2cc3ccc(C(CCC=C)=OHC1C(C)c2C)Cc)HC(OC1C1cC)[C)CH12C(=O)OC]1C(OC)==OCCcC1CC=OO1COBO1ro2F[c1sSFOHF4n]4-S,119,0,,,,max_length,<bos> C c 1 n c ( - c 2 c c c ( c 2 n c 2 c c 3 c c c ( C ( C C C = C ) = O H C 1 C ( C ) c 2 C ) C c ) H C ( O C 1 C 1 c C ) [ C ) C H 1 2 C ( = O ) O C ] 1 C ( O C ) = = O C C c C 1 C C = O O 1 C O B O 1 r o 2 F [ c 1 s S F O H F 4 n ] 4 - S,15 23 8 25 23 5 7 23 9 23 23 23 5 23 9 25 23 9 23 23 10 23 23 23 5 15 5 15 15 15 13 15 6 13 19 17 15 8 15 5 15 6 23 9 15 6 15 23 6 17 15 5 19 15 8 15 8 23 15 6 21 15 6 15 17 8 9 15 5 13 19 6 19 15 22 8 15 5 19 15 6 13 13 19 15 15 23 15 8 15 15 13 19 19 8 15 19 14 19 8 27 26 9 16 21 23 8 28 20 16 19 17 16 11 25 22 11 7 20,S,]4-S,0,0,3,1,4,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
137,COCc1cccc2[nH]c(-c3n[nH]c4ccc(-c5cnccc5ccc34)c5)2c34cnc123c1c1HccOc1cOC(=O)OC1CO=OC3(C)C1CC=OH1C2FO1on[nHOc3-sC]F5=O4=c,119,0,,,,max_length,<bos> C O C c 1 c c c c 2 [ n H ] c ( - c 3 n [ n H ] c 4 c c c ( - c 5 c n c c c 5 c c c 3 4 ) c 5 ) 2 c 3 4 c n c 1 2 3 c 1 c 1 H c c O c 1 c O C ( = O ) O C 1 C O = O C 3 ( C ) C 1 C C = O H 1 C 2 F O 1 o n [ n H O c 3 - s C ] F 5 = O 4 = c,15 19 15 23 8 23 23 23 23 9 21 25 17 22 23 5 7 23 10 25 21 25 17 22 23 11 23 23 23 5 7 23 12 23 25 23 23 23 12 23 23 23 10 11 6 23 12 6 9 23 10 11 23 25 23 8 9 10 23 8 23 8 17 23 23 19 23 8 23 19 15 5 13 19 6 19 15 8 15 19 13 19 15 10 5 15 6 15 8 15 15 13 19 17 8 15 9 16 19 8 26 25 21 25 17 19 23 10 7 28 15 22 16 12 13 19 11 13 23,c,O4=c,0,0,1,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
138,C#C[C1]1(O)CC[CHH]c[CCCH]3CCC4=CCC=OCCC[C4]HC4[C3H]3CC[CH]H21C1C2CC(c2(CCO=O4O(C(=O)CO)C1[C)=H]12)O1HS=oF1F#r3n,111,0,112.0,,<eos>,eos,<bos> C # C [ C 1 ] 1 ( O ) C C [ C H H ] c [ C C C H ] 3 C C C 4 = C C C = O C C C [ C 4 ] H C 4 [ C 3 H ] 3 C C [ C H ] H 2 1 C 1 C 2 C C ( c 2 ( C C O = O 4 O ( C ( = O ) C O ) C 1 [ C ) = H ] 1 2 ) O 1 H S = o F 1 F # r 3 n <eos> # B <eos> ( O ) s,15 4 15 21 15 8 22 8 5 19 6 15 15 21 15 17 17 22 23 21 15 15 15 17 22 10 15 15 15 11 13 15 15 15 13 19 15 15 15 21 15 11 22 17 15 11 21 15 10 17 22 10 15 15 21 15 17 22 17 9 8 15 8 15 9 15 15 5 23 9 5 15 15 19 13 19 11 19 5 15 5 13 19 6 15 19 6 15 8 21 15 6 13 17 22 8 9 6 19 8 17 20 13 26 16 8 16 4 27 10 25,n,#r3n,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
139,OCC(O)N1CCC(C(c)ccccc(-c3ccc(Cl)c12)C11N)c12C11c1CC1CC3OcC2OcccCc1C1(O(O)C)CCOCC[CC](O)C1C1=[N]COoO1srFlOro[HB-=B4]=#S4,119,0,,,,max_length,<bos> O C C ( O ) N 1 C C C ( C ( c ) c c c c c ( - c 3 c c c ( C l ) c 1 2 ) C 1 1 N ) c 1 2 C 1 1 c 1 C C 1 C C 3 O c C 2 O c c c C c 1 C 1 ( O ( O ) C ) C C O C C [ C C ] ( O ) C 1 C 1 = [ N ] C O o O 1 s r F l O r o [ H B - = B 4 ] = # S 4,19 15 15 5 19 6 18 8 15 15 15 5 15 5 23 6 23 23 23 23 23 5 7 23 10 23 23 23 5 15 24 6 23 8 9 6 15 8 8 18 6 23 8 9 15 8 8 23 8 15 15 8 15 15 10 19 23 15 9 19 23 23 23 15 23 8 15 8 5 19 5 19 6 15 6 15 15 19 15 15 21 15 15 22 5 19 6 15 8 15 8 13 21 18 22 15 19 26 19 8 28 27 16 24 19 27 26 21 17 14 7 13 14 11 22 13 4 20 11,4,=#S4,0,0,2,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
140,NCCCC(N)C(=O)N1CCCCC1,21,0,22.0,,<eos>,eos,<bos> N C C C C ( N ) C ( = O ) N 1 C C C C C 1 <eos> <eos> C 1 C N c 1 C <eos> <eos> <eos> 1 1 <eos> C <eos> 1 C O 2 C c C 1 C ( F O ) c C c 3 = C c ( C ) c 1 c H 1 C c c 1 ( s O ( N ) C 1 ) C 2 1 C C ( O ) C 1 C 1 O [ N 1 C ] # O 1 l o C O - c H [ H 1 n C B 1 H C 1 H ],18 15 15 15 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,NCCCC(N)C(=O)N1CCCCC1,True,False,2,False,,199.3,0.065,72.35,2.0,3.0,4.0,0.6725,2.4779,True,0.9191,Strong candidate,True
141,O=C(Cc1ccccc2CNC(=O)c(Cl)Ncccccccc2ccc1cO),42,0,43.0,,<eos>,eos,<bos> O = C ( C c 1 c c c c c 2 C N C ( = O ) c ( C l ) N c c c c c c c c 2 c c c 1 c O ) <eos> c <eos> c 2 c c c 1 c 1 c 1 c C 2 [ C c c c 1 C O C 1 c O 1 C C O C ] C 1 O O 3 C C O ( C ) C 1 C 1 = [ O 1 C O 3 O 1 # F C o 1 O 4 ( H n 4 o B 2 r o ) ] 2,19 13 15 5 15 23 8 23 23 23 23 23 9 15 18 15 5 13 19 6 23 5 15 24 6 18 23 23 23 23 23 23 23 23 9 23 23 23 8 23 19 6,),1cO),0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
142,Cc1cN(N2c2c(-c3cccc(l)c1c)c1CCNCCCOCCC=C)OC1C1CcC12CCC(c)cCcc2CC1C2C(=OC)C[C=OO2C=COHCO1]21=[N1O]NO1oSHsO=FSHBl3B(C)2N1,119,0,,,,max_length,<bos> C c 1 c N ( N 2 c 2 c ( - c 3 c c c c ( l ) c 1 c ) c 1 C C N C C C O C C C = C ) O C 1 C 1 C c C 1 2 C C C ( c ) c C c c 2 C C 1 C 2 C ( = O C ) C [ C = O O 2 C = C O H C O 1 ] 2 1 = [ N 1 O ] N O 1 o S H s O = F S H B l 3 B ( C ) 2 N 1,15 23 8 23 18 5 18 9 23 9 23 5 7 23 10 23 23 23 23 5 24 6 23 8 23 6 23 8 15 15 18 15 15 15 19 15 15 15 13 15 6 19 15 8 15 8 15 23 15 8 9 15 15 15 5 23 6 23 15 23 23 9 15 15 8 15 9 15 5 13 19 15 6 15 21 15 13 19 19 9 15 13 15 19 17 15 19 8 22 9 8 13 21 18 8 19 22 18 19 8 26 20 17 28 19 13 16 20 17 14 24 10 14 5 15 6 9 18 8,1,)2N1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
143,N[CC1H](CO[CNHC(C)C(=O)N1CCCC1C1C1BO)CO2OOc1#NCCcCc2CccCc1(C1Cc2]1)OC1CC=OCO4([C)=OC(C)C1]C2[H]12#O1#HcF=l2SHcH1#Ho(C4),119,0,,,,max_length,<bos> N [ C C 1 H ] ( C O [ C N H C ( C ) C ( = O ) N 1 C C C C 1 C 1 C 1 B O ) C O 2 O O c 1 # N C C c C c 2 C c c C c 1 ( C 1 C c 2 ] 1 ) O C 1 C C = O C O 4 ( [ C ) = O C ( C ) C 1 ] C 2 [ H ] 1 2 # O 1 # H c F = l 2 S H c H 1 # H o ( C 4 ),18 21 15 15 8 17 22 5 15 19 21 15 18 17 15 5 15 6 15 5 13 19 6 18 8 15 15 15 15 8 15 8 15 8 14 19 6 15 19 9 19 19 23 8 4 18 15 15 23 15 23 9 15 23 23 15 23 8 5 15 8 15 23 9 22 8 6 19 15 8 15 15 13 19 15 19 11 5 21 15 6 13 19 15 5 15 6 15 8 22 15 9 21 17 22 8 9 4 19 8 4 17 23 16 13 24 9 20 17 23 17 8 4 17 26 5 15 11 6,),(C4),0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
144,Cc1cc(-c2cc(C(CCC(C)CCC(Hc(CcCcc(=OC(=O)(cC)c)cC)Cn(C)CnH)1C2C)HO1CCO)C)OOC(O1[C)(C)2COC2(C(]O)C1)O1,100,0,101.0,,<eos>,eos,<bos> C c 1 c c ( - c 2 c c ( C ( C C C ( C ) C C C ( H c ( C c C c c ( = O C ( = O ) ( c C ) c ) c C ) C n ( C ) C n H ) 1 C 2 C ) H O 1 C C O ) C ) O O C ( O 1 [ C ) ( C ) 2 C O C 2 ( C ( ] O ) C 1 ) O 1 <eos> l c = C <eos> 1 ( s n C r F = # H ) c n,15 23 8 23 23 5 7 23 9 23 23 5 15 5 15 15 15 5 15 6 15 15 15 5 17 23 5 15 23 15 23 23 5 13 19 15 5 13 19 6 5 23 15 6 23 6 23 15 6 15 25 5 15 6 15 25 17 6 8 15 9 15 6 17 19 8 15 15 19 6 15 6 19 19 15 5 19 8 21 15 6 5 15 6 9 15 19 15 9 5 15 5 22 19 6 15 8 6 19 8,1,1)O1,0,0,,0,7,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
145,C[CcH](N)C(=O)N1CCC[c1H]1B#C(C1Cc1ccN)1,39,0,40.0,,<eos>,eos,<bos> C [ C c H ] ( N ) C ( = O ) N 1 C C C [ c 1 H ] 1 B # C ( C 1 C c 1 c c N ) 1 <eos> <eos> c c 1 n c c 1 <eos> C c c <eos> l c C c 1 2 c O c c c ( C ) 1 c ( C ) O C C O 4 ( [ C ) C C ] ( O ) C C [ C 1 2 H ] 1 2 l O 1 H r [ - n 1 B s ( H o ] [ l H ) 4 ] l,15 21 15 23 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 21 23 8 17 22 8 14 4 15 5 15 8 15 23 8 23 23 18 6 8,1,cN)1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
