sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
164,COc1cc2ncC(COCN(C(=O)C4CCC=4)CC3)nc(c)c(c)cOCcc)CC)Cc2cc,56,0,58,,<eos>,eos,<bos> C O c 1 c c 2 n c C ( C O C N ( C ( = O ) C 4 C C C = 4 ) C C 3 ) n c ( c ) c ( c ) c O C c c ) C C ) C c 2 c <unk> c <eos> <eos> C 1 c C <eos> <eos> ] ) <eos> <eos> ) ( ) C C <unk> ] C ( C C ) C = C ( C ) C 1 ] C <unk> 2 C <eos> 1 2 <eos> O 1 <eos> 2 <eos> [ n 4 = S C 4 2 o <pad> ] 5 c n ( l,15 19 23 8 23 23 9 25 23 15 5 15 19 15 18 5 15 5 13 19 6 15 11 15 15 15 13 11 6 15 15 10 6 25 23 5 23 6 23 5 23 6 23 19 15 23 23 6 15 15 6 15 23 9 23 3 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
165,COc1ccc(NC(=O)O[C(H]CCC[CH]([C](N)C(=)(NCCCSC3)C2)cc1,53,0,58,,<eos>,eos,<bos> C O c 1 c c c ( N C ( = O ) O [ C <unk> ( H ] C C C [ C <unk> H ] ( [ C <unk> <unk> ] ( N ) C ( = ) ( N C C C S C 3 ) C 2 ) c c 1 <eos> ] ( C O C <unk> [ C <unk> ] c C ( ) [ C <unk> H ] ( = O ) C <unk> ] ( 2 ) <eos> C <eos> 1 <unk> 2 H <eos> 1 2 <eos> O 1 <eos> [ O 2 c <unk> o c s 4 <pad> ) S N H 5 n l 1,15 19 23 8 23 23 23 5 18 15 5 13 19 6 19 21 15 3 5 17 22 15 15 15 21 15 3 17 22 5 21 15 3 3 22 5 18 6 15 5 13 6 5 18 15 15 15 20 15 10 6 15 9 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
166,CC(C)C1c(c)cCNC(C)c2ccccc2)cc1O,31,0,33,,<eos>,eos,<bos> C C ( C ) C 1 c ( c ) c C N <unk> C ( C ) c 2 c c c c c 2 ) c c 1 O <eos> <eos> C 1 <eos> <eos> <eos> 1 <eos> <eos> ) 1 <eos> s 1 C <eos> <eos> ) <eos> 1 c ) c [ <eos> ) C ] <eos> ) 1 C <eos> C 1 <eos> O C C ) C ) ( ] 2 C C ) <unk> ] ) ( C ) C 1 <eos> 1 <unk> [ <eos> <unk> C ] <eos> O 1 <eos> 5 <eos> 5 S <eos> o <pad> c # O <eos> 5 ) H 2 ) = 5,15 15 5 15 6 15 8 23 5 23 6 23 15 18 3 15 5 15 6 23 9 23 23 23 23 23 9 6 23 23 8 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
167,CN1C)NC2c1cc2cc2cc3cnccc321C,28,0,29,,<eos>,eos,<bos> C N 1 C ) N C 2 c 1 c c 2 c c 2 c c 3 c n c c c 3 2 1 C <eos> <eos> <eos> c <eos> 1 C <eos> <eos> C 1 <eos> O <eos> C ) C c C ( ) C c 1 1 C c ) 2 c <unk> ) c 2 ) C 1 <eos> O <unk> ( <eos> 1 C ) C C ( ] O C O ) C O ) ( 2 ) <eos> 1 <eos> 1 <unk> 1 <eos> <unk> O ] <eos> O 1 <eos> F [ = 2 <eos> H ( 5 O F 1 # ] C ) O c #,15 18 8 15 6 18 15 9 23 8 23 23 9 23 23 9 23 23 10 23 25 23 23 23 10 9 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
168,CCCCC(=O)c1cnc(CN)c2cc(O))c(CO)cc1CC=O)OCOCC1c)Cc1O,51,0,54,,<eos>,eos,<bos> C C C C C ( = O ) c 1 c n c ( C N ) c 2 c c ( O ) ) c ( C O ) c c 1 C <unk> C = O ) O C O C <unk> C 1 c ) C c 1 O <eos> O ) c C c C <eos> C <eos> H ] 1 C 1 <eos> O C <unk> <unk> ] <eos> ( ] ) C C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> s 1 F # F <eos> <pad> 3 l c N <eos> ] 4 <pad> # <unk> 4,15 15 15 15 15 5 13 19 6 23 8 23 25 23 5 15 18 6 23 9 23 23 5 19 6 6 23 5 15 19 6 23 23 8 15 3 15 13 19 6 19 15 19 15 3 15 8 23 6 15 23 8 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
169,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(C(F)(F(F)cc,42,0,43,,<eos>,eos,<bos> N C c 1 c ( N ) n c ( - c 2 c c c c c 2 ) n c 1 - c 1 c c c ( C ( F ) ( F ( F ) c c <eos> <eos> ) c ) c c 1 c ) c 1 2 c <eos> c c ) c <eos> <eos> c 1 <eos> c <eos> c 2 C ) C O 3 O F ) [ C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> F - S ] <pad> F c s - B C H = - = # S l,18 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 7 23 8 23 23 23 5 15 5 16 6 5 16 5 16 6 23 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
170,Cc1cc2nc3c(=O)[nH]c(=H]Cc3cnH)c(OH]COC[H](3)[CH])C)CC)2c11C,59,0,64,,<eos>,eos,<bos> C c 1 c c 2 n c 3 c ( = O ) [ n H ] c ( = H ] C c 3 c n H ) c ( <unk> O H ] C O C [ <unk> H ] ( 3 ) [ C <unk> H ] ) C ) C C <unk> ) 2 c 1 1 C <eos> O C <unk> <eos> ] 2 ( C [ C <unk> ( = ( ( C ) O C N ( C ) C 1 <eos> C <unk> [ N <eos> 1 ] <eos> O 1 <eos> 5 l n # B S <eos> B n 5 r B c # ( r <pad> #,15 23 8 23 23 9 25 23 10 23 5 13 19 6 21 25 17 22 23 5 13 17 22 15 23 10 23 25 17 6 23 5 3 19 17 22 15 19 15 21 3 17 22 5 10 6 21 15 3 17 22 6 15 6 15 15 3 6 9 23 8 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
171,C[CH](C(C(=O)O=CCCC[C=H]COC[H]2)CO(cOC[C]3(C)[CH]1C[[C]2(O)C(=O)COC(=O)CCC(=O)O,79,0,90,,<eos>,eos,<bos> C [ C <unk> H ] ( C ( C ( = O ) O = C C C C [ C <unk> = H ] C O C [ <unk> H ] 2 ) C <unk> <unk> O <unk> ( c O C [ C <unk> <unk> ] 3 ( C ) [ C <unk> H ] 1 C [ [ C <unk> ] 2 ( O ) C ( = O ) C O C ( = O ) C C C ( = O ) O <eos> C <unk> 2 H ] 1 2 <eos> O 1 <eos> <unk> ) <unk> l 1 = [ <eos> n S 3 # c H ) n 1 c,15 21 15 3 17 22 5 15 5 15 5 13 19 6 19 13 15 15 15 15 21 15 3 13 17 22 15 19 15 21 3 17 22 9 6 15 3 3 19 3 5 23 19 15 21 15 3 3 22 10 5 15 6 21 15 3 17 22 8 15 21 21 15 3 22 9 5 19 6 15 5 13 19 6 15 19 15 5 13 19 6 15 15 15 5 13 19 6 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
172,Nc1nc(N)nc2sc3c2c(C)CCOC3,25,0,26,,<eos>,eos,<bos> N c 1 n c ( N ) n c 2 s c 3 c 2 c ( C ) C C O C 3 <eos> ) c 1 <eos> <eos> c <eos> 1 <eos> <eos> C <eos> <eos> <eos> C <eos> C C ( c ] O ) C C ( ) c c ) <eos> c C 3 c 2 ) C <eos> <eos> O <eos> O 2 1 [ C <unk> <unk> ( H 1 O C ) <unk> H ] ( O ) C [ <eos> <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> ] ( 1 # ] H <eos> <pad> = O r = O s <pad> S F c,18 23 8 25 23 5 18 6 25 23 9 28 23 10 23 9 23 5 15 6 15 15 19 15 10,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
173,CCCc1cc(NC(=O)Nc2cc((N)cccCC))cC2)c1,36,0,38,,<eos>,eos,<bos> C C C c 1 c c ( N C ( = O ) N c 2 c c ( ( N ) c c c C C ) ) c C <unk> 2 ) c 1 <eos> ) C <unk> <eos> c ) C C c C ) C c 1 <eos> ) ) c <unk> <eos> H c c 1 C <unk> [ C 2 ( c ) ( C ) C C O C ( = C ) C ] C ( C ) C O <eos> 1 <unk> <unk> H ] 1 2 <eos> O 1 <eos> 1 2 <unk> 1 c = c C <unk> <pad> N s N <unk> 2 r 3 l,15 15 15 23 8 23 23 5 18 15 5 13 19 6 18 23 9 23 23 5 5 18 6 23 23 23 15 15 6 6 23 15 3 9 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
174,CC(C)=O)CCCCCNCC)C,18,0,19,,<eos>,eos,<bos> C C ( C ) = O ) C C C C C N C C ) C <eos> ) C 1 c 1 c c 1 1 C <eos> <eos> <eos> C 1 <eos> <eos> C C <eos> C O ) C 1 O C C ( C ) c C c ] ( O O C O C O C ) C ] <unk> C C <unk> O C O ) O C ( ) 1 C C <unk> <unk> H C ( O ) C [ O 1 <unk> ] <eos> ) C 1 <eos> O 1 <eos> l [ l ] l 2 1 H ] <pad> <eos> ) l H <eos> r l 4,15 15 5 15 6 13 19 6 15 15 15 15 15 18 15 15 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
175,O=C(O)c1cc(-c2ccc(F)cc1F)cc1(O,30,0,31,,<eos>,eos,<bos> O = C ( O ) c 1 c c ( - c 2 c c c ( F ) c c 1 F ) c c 1 ( O <eos> c C 1 <eos> C <eos> C <eos> <eos> N <eos> ( C <eos> F c 2 ) c c 1 c C c ) c ) c 1 <eos> C ) C 1 <eos> 1 <eos> c ) C C ) C ) ( C 1 C C <unk> C <eos> ] ( O ) C H C 1 <unk> ] 2 1 C <eos> <eos> O 1 <eos> S 1 o 4 O = ( <eos> c O [ 5 r <eos> ) 1 l S,19 13 15 5 19 6 23 8 23 23 5 7 23 9 23 23 23 5 16 6 23 23 8 16 6 23 23 8 5 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
176,COc1cccc(CC)C1N1C(=O)c2ccc(O)cc2Cl=O,36,0,37,,<eos>,eos,<bos> C O c 1 c c c c ( C C ) C 1 N 1 C ( = O ) c 2 c c c ( O ) c c 2 C l = O <eos> <eos> C = O ) = O C 2 C 1 <eos> <eos> c 1 N C ) C c <eos> c 1 c c <eos> 1 <eos> C 1 <eos> <eos> ) ( ) ) C 1 ( C ( = C <unk> <unk> ] C ( O ) C 1 C 1 <unk> O <eos> 1 C <eos> <eos> O 1 <eos> <pad> 2 [ 5 <eos> c o c S H [ <pad> ) 1 H n 4 ),15 19 23 8 23 23 23 23 5 15 15 6 15 8 18 8 15 5 13 19 6 23 9 23 23 23 5 19 6 23 23 9 15 24 13 19,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
177,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncnc5cccc4)nc12434c1c12,57,0,58,,<eos>,eos,<bos> C O C c 1 c c c c 2 [ n H ] c ( - c 3 n [ n H ] c 4 n c c ( - c 5 c n c n c 5 c c c c 4 ) n c 1 2 4 3 4 c 1 c 1 2 <eos> 2 ) <eos> 1 <eos> <eos> c <eos> c 1 <eos> C ( C C O ) ( ] 1 [ C ) <unk> H ] ( O ) C 1 <eos> C <unk> ] 2 1 C 2 <eos> O 1 <eos> 3 <eos> s - O B S 4 F 2 B H 4 <unk> c s 4 l,15 19 15 23 8 23 23 23 23 9 21 25 17 22 23 5 7 23 10 25 21 25 17 22 23 11 25 23 23 5 7 23 12 23 25 23 25 23 12 23 23 23 23 11 6 25 23 8 9 11 10 11 23 8 23 8 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
178,Cc1ccc(O)[cH]c(-C[c2cc((-c3cc(CO)c(3)Cc=)3cccc1)c2c)ccc1,56,0,57,,<eos>,eos,<bos> C c 1 c c c ( O ) [ c H ] c ( - C [ c 2 c c ( ( - c 3 c c ( C O ) c ( 3 ) C c = ) 3 c c c c 1 ) c 2 c ) c c c 1 <eos> c c ) c 1 <eos> 2 C ) O 1 <eos> <eos> C <unk> C O ) C ] C O C 3 ( C ) ] C O C ( = C ( = O ) C O ) O 1 <eos> o 2 H S ) n 3 2 <eos> # s 2 5 1 = [ 2 o,15 23 8 23 23 23 5 19 6 21 23 17 22 23 5 7 15 21 23 9 23 23 5 5 7 23 10 23 23 5 15 19 6 23 5 10 6 15 23 13 6 10 23 23 23 23 8 6 23 9 23 6 23 23 23 8,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
179,CC(C)(O)C1(CCC1)S(=O)O)CcCC11CCOCCH)CC)N](CCC=[C(CCCCCCH][CC[]OC)C(C1(CCHC(C)C[,79,0,90,,<eos>,eos,<bos> C C ( C ) ( O ) C 1 ( C <unk> C C 1 ) S ( = O ) O ) C <unk> c C C 1 <unk> 1 C C <unk> O C C <unk> <unk> H ) C C ) N ] ( C C C = [ C ( <unk> C C C C C <unk> C H ] [ C C <unk> [ ] O C ) C ( C 1 ( C <unk> C H C ( C ) C [ <eos> <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> 3 C # 5 s ) S s S o O F ] F ) 5 [ <eos>,15 15 5 15 6 5 19 6 15 8 5 15 3 15 15 8 6 20 5 13 19 6 19 6 15 3 23 15 15 8 3 8 15 15 3 19 15 15 3 3 17 6 15 15 6 18 22 5 15 15 15 13 21 15 5 3 15 15 15 15 15 3 15 17 22 21 15 15 3 21 22 19 15 6 15 5 15 8 5 15 3 15 17 15 5 15 6 15 21,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
180,CN1C)N1c2ccccc2Ccc2ccccc22,26,0,27,,<eos>,eos,<bos> C N 1 C ) N 1 c 2 c c c c c 2 C c c 2 c c c c c 2 2 <eos> C 1 <eos> <eos> 1 <eos> <eos> C <eos> <eos> <eos> C <eos> O <eos> O 1 c 1 C ( = C O <eos> 1 c 1 ) <eos> c <unk> <unk> c ] <eos> C 1 <eos> O 1 ( O ) C C 1 <unk> ] ) O C C ( = O ) ] O ) <eos> 1 <eos> 1 <unk> [ <eos> <unk> <unk> ] <eos> O 1 <eos> ) 1 ( = ) s 1 <eos> O c ] H ] r s ( # c,15 18 8 15 6 18 8 23 9 23 23 23 23 23 9 15 23 23 9 23 23 23 23 23 9 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
181,O=C(Nc1ccc([1)](=O)CO-]ccc(Cl)c1cc(cl)cc2)OcOCcocc)cc)c)C[C,59,0,61,,<eos>,eos,<bos> O = C ( N c 1 c c c ( [ 1 ) ] ( = O ) C O - ] c c c ( C l ) c 1 c c ( c l ) c c 2 ) O c O C c <unk> o c c ) c c ) c ) C [ C <eos> ) C 1 <eos> ) ) 1 <eos> ( C C O O <eos> O C ( C O C <unk> H C ( C ) <eos> 1 <eos> ] <unk> 2 H <eos> 1 2 <eos> O 1 <eos> s N C c n 3 N <eos> <pad> n ) o c = # r o S,19 13 15 5 18 23 8 23 23 23 5 21 8 6 22 5 13 19 6 15 19 7 22 23 23 23 5 15 24 6 23 8 23 23 5 23 24 6 23 23 9 6 19 23 19 15 23 3 26 23 23 6 23 23 6 23 6 15 21 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
182,CC1(C)S[CH]2[H](NC(=O)Cc3cccc(3)c(=O)N2sC)])C(=O)cO,51,0,57,,<eos>,eos,<bos> C C 1 ( C ) S [ C <unk> <unk> H ] 2 [ <unk> <unk> H ] ( N C ( = O ) C c 3 c c c c ( 3 ) c ( = O ) N 2 s C <unk> ) ] ) C ( = O ) c O <eos> ] ( [ N <unk> O ] [ C <eos> H ] 1 C ( = O ) O <eos> 1 O C ) <unk> C ) ( C <eos> ) C <eos> C <unk> 1 O 1 C O <eos> O 1 <eos> r o s # B F n O 5 ) 3 O s ) C <pad> H 4,15 15 8 5 15 6 20 21 15 3 3 17 22 9 21 3 3 17 22 5 18 15 5 13 19 6 15 23 10 23 23 23 23 5 10 6 23 5 13 19 6 18 9 28 15 3 6 22 6 15 5 13 19 6 23 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
183,CN(C(=O)O)c1ccc2(C(=O)c2ccccc2)c1,33,0,34,,<eos>,eos,<bos> C N ( C ( = O ) O ) c 1 c c c 2 ( C ( = O ) c 2 c c c c c 2 ) c 1 <eos> 2 C c = <eos> <eos> <eos> <eos> C <unk> <eos> 2 ( = ) ) C = O c = O C ) C C c ) C C 2 ) c c 1 <eos> C O ) <eos> ) ( C 1 C C <unk> C <eos> ) ( O ) C C <eos> ) <unk> ] O 1 C <eos> <eos> O 1 <eos> # C N - [ o c n 3 <eos> <unk> H [ # l <unk> [ l,15 18 5 15 5 13 19 6 19 6 23 8 23 23 23 9 5 15 5 13 19 6 23 9 23 23 23 23 23 9 6 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
184,CN1CcNc(C)cccccc(c2cccc12,25,0,26,,<eos>,eos,<bos> C N 1 C c N c ( C ) c c c c c c ( c 2 c c c c 1 2 <eos> C 1 <eos> <eos> C 1 <eos> <eos> <eos> <eos> <eos> C <eos> <eos> O <eos> O ) O 2 <eos> O ) C ( C c C c 3 ) c <unk> ) <eos> 2 ) <eos> C <eos> <unk> <unk> H <eos> 1 C ) <eos> C ( ) O ) O ( = ] ) H C ) O 1 <eos> 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> o c s n ) H ] 4 <eos> F <unk> B o ( 4 # c =,15 18 8 15 23 18 23 5 15 6 23 23 23 23 23 23 5 23 9 23 23 23 23 8 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
185,CCOC)(O)C(=O)N1[c((NC(=O)[2H]c()c(F)Cc)cC3CNC))cC1)c)cO)C(=C)3)C2C1C(=O)OC1,75,0,79,,<eos>,eos,<bos> C C O C ) ( O ) C ( = O ) N 1 [ <unk> c ( ( N C ( = O ) [ 2 H ] c ( ) c ( F ) C c ) c C 3 C N C ) ) c C 1 ) c ) c O ) C ( = C ) <unk> 3 ) C 2 C <unk> 1 C ( = O ) O C 1 <eos> C 3 C C ) ( C O C 2 ( C <unk> ] O ) C O <eos> O 1 <eos> F 4 o = <eos> O 1 <pad> 3 n - 1 O # B <pad> l #,15 15 19 15 6 5 19 6 15 5 13 19 6 18 8 21 3 23 5 5 18 15 5 13 19 6 21 9 17 22 23 5 6 23 5 16 6 15 23 6 23 15 10 15 18 15 6 6 23 15 8 6 23 6 23 19 6 15 5 13 15 6 3 10 6 15 9 15 3 8 15 5 13 19 6 19 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
186,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCCc)nc]1,41,0,42,,<eos>,eos,<bos> C C n 1 c c ( C ( = O ) O ) c ( = O ) c 2 c c ( F ) c ( N 3 C C N C C c ) n c ] 1 <eos> C ) c 2 1 3 2 1 <eos> C <eos> ) N c 1 ( = c c ) <eos> c C ) <eos> 1 <eos> <eos> <eos> C C <eos> <eos> O ] O ) C C C ] ) ( 2 O ) O <eos> 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> # 4 B = <eos> n 1 S <eos> <pad> B o l ) <pad> N r =,15 15 25 8 23 23 5 15 5 13 19 6 19 6 23 5 13 19 6 23 9 23 23 5 16 6 23 5 18 10 15 15 18 15 15 23 6 25 23 22 8,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
187,CCOC(=O)[CH](CCc1ccccc1)N[cH](C)C(=O)N1CC()(CC)O)O)C,52,0,57,,<eos>,eos,<bos> C C O C ( = O ) [ C <unk> H ] ( C C c 1 c c c c c 1 ) N [ c <unk> <unk> H ] ( C ) C ( = O ) N 1 C C <unk> ( ) ( C C ) O ) O ) C <eos> C 2 ( = C <unk> H C <eos> [ C <unk> O H ] 2 1 <eos> C ] 1 C C ) <unk> C ) ] O ) C C O C <unk> 1 O ) C 1 <eos> O 1 <eos> s C s 5 ) 2 = N 4 c r C 5 ] = <pad> r #,15 15 19 15 5 13 19 6 21 15 3 17 22 5 15 15 23 8 23 23 23 23 23 8 6 18 21 23 3 3 17 22 5 15 6 15 5 13 19 6 18 8 15 15 3 5 6 5 15 15 6 19 6 19 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
188,Cn1c2c2ccc2c2c(-c3ccc(O)cc2)c[nH]c(=O)c21,41,0,42,,<eos>,eos,<bos> C n 1 c 2 c 2 c c c 2 c 2 c ( - c 3 c c c ( O ) c c 2 ) c [ n H ] c ( = O ) c 2 1 <eos> c C O c <eos> c 1 c 1 ) c n c <eos> c <eos> c ) c 1 <eos> <unk> <eos> 1 ] 1 <eos> <eos> 1 <eos> <unk> O <unk> ( C 1 C C ) <unk> C ) ( C ) C 1 <eos> C <unk> = 2 ) C <eos> <eos> O 1 <eos> r N <pad> l F C ( H N O <eos> # 4 5 H 4 <unk> (,15 25 8 23 9 23 9 23 23 23 9 23 9 23 5 7 23 10 23 23 23 5 19 6 23 23 9 6 23 21 25 17 22 23 5 13 19 6 23 9 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
189,CC(C)NO)c1ccn2ccc-c2c[nH]c4ccccc32)ncH)cc,41,0,42,,<eos>,eos,<bos> C C ( C ) N O ) c 1 c c n 2 c c c - c 2 c [ n H ] c 4 c c c c c 3 2 ) n c H ) c c <eos> 1 <eos> c c <unk> c C c <unk> ) c 1 = O c c 2 ) c C <eos> c 2 <eos> c 1 <eos> ) C 2 ) C <eos> ) C 1 [ C <unk> <unk> H ) ( O ) C 1 C <unk> <unk> ] <eos> 1 C <eos> <eos> O 1 <eos> 1 [ s r s H [ <eos> 4 C 3 1 # <unk> 2 5 <pad> c,15 15 5 15 6 18 19 6 23 8 23 23 25 9 23 23 23 7 23 9 23 21 25 17 22 23 11 23 23 23 23 23 10 9 6 25 23 17 6 23 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
190,CCOc1cccc11OC(1)CCCO,20,0,21,,<eos>,eos,<bos> C C O c 1 c c c c 1 1 O C ( 1 ) C C C O <eos> <eos> <eos> 1 c 1 <eos> <eos> <eos> 1 <eos> C <eos> C O <eos> <eos> C <eos> <eos> O <eos> <eos> 1 C N ( ( ) O C <eos> c c c C O c C ) c <eos> ) <eos> H ] 1 <eos> ( O ) C ) <eos> C ( ) O C ) [ C ] H [ C ) <eos> 1 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> F <eos> o 5 O o r 1 O <pad> ] 5 H = ) l c 5,15 15 19 23 8 23 23 23 23 8 8 19 15 5 8 6 15 15 15 19,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
191,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[CH]2CC[(H])cCH](N)C(=O)N3CCSC3)CC2)cc1,66,0,70,,<eos>,eos,<bos> C N ( C ) C ( = O ) N c 1 c c c ( S ( = O ) ( = O ) N [ C <unk> H ] 2 C C [ ( <unk> H ] ) c C <unk> H ] ( N ) C ( = O ) N 3 C C S C 3 ) C C 2 ) c c 1 <eos> C ( ) O ) O C 1 ) C ) 1 <eos> ) ( O <eos> C 1 <eos> C <unk> = O ) C O <eos> O 1 <eos> n S c 3 ) H n <eos> B ) <unk> 5 [ 4 B s N o,15 18 5 15 6 15 5 13 19 6 18 23 8 23 23 23 5 20 5 13 19 6 5 13 19 6 18 21 15 3 17 22 9 15 15 21 5 3 17 22 6 23 15 3 17 22 5 18 6 15 5 13 19 6 18 10 15 15 20 15 10 6 15 15 9 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
192,Cc1ccc(F)c(NC(=O)Nc2cnc(-c3cnc4c(c2cc)c3)c)cc2cc1,49,0,50,,<eos>,eos,<bos> C c 1 c c c ( F ) c ( N C ( = O ) N c 2 c n c ( - c 3 c n c 4 c ( c 2 c c ) c 3 ) c ) c c 2 c c 1 <eos> c ) c 3 4 c 3 c 2 ) c 1 <eos> c c ) c 1 <eos> O C ) C C <unk> ( C ) C C <unk> <unk> H ] ( O ) C 1 C <unk> <unk> ] H 1 O <eos> <eos> O 1 <eos> F 2 5 # O 4 ) <unk> o <eos> 2 N l 1 C N S 1,15 23 8 23 23 23 5 16 6 23 5 18 15 5 13 19 6 18 23 9 23 25 23 5 7 23 10 23 25 23 11 23 5 23 9 23 23 6 23 10 6 23 6 23 23 9 23 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
193,COC1nC(NC(=O[Cc2cc[nH][(COC(=O)[H]c(C()C)(()[C4C)c3C)Cc1)c1ccCc1(CO(C)C)CO)C)COC1C,82,0,87,,<eos>,eos,<bos> C O C 1 <unk> n C ( N C ( = O [ C c 2 c c [ n H ] [ ( C O C ( = O ) [ <unk> H ] c ( C ( ) C ) ( ( ) [ C 4 C ) c 3 C ) C c 1 ) c 1 c c C <unk> c 1 ( C O ( C ) C ) <unk> C O ) C ) C O C 1 C <eos> C 1 <eos> 1 <unk> <unk> N <unk> 1 2 <eos> O 1 <eos> [ F ( # l ) N s <eos> S 5 = N H <pad> c [ <pad>,15 19 15 8 3 25 15 5 18 15 5 13 19 21 15 23 9 23 23 21 25 17 22 21 5 15 19 15 5 13 19 6 21 3 17 22 23 5 15 5 6 15 6 5 5 6 21 15 11 15 6 23 10 15 6 15 23 8 6 23 8 23 23 15 3 23 8 5 15 19 5 15 6 15 6 3 15 19 6 15 6 15 19 15 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
194,O=C(c1ccc(-c2ccccn2)s1)N1CcC(c2cccnc2)cc1c1cc)cc1c1)cc1c)c(),60,0,61,,<eos>,eos,<bos> O = C ( c 1 c c c ( - c 2 c c c c n 2 ) s 1 ) N 1 C c C ( c 2 c c c n c 2 ) c c 1 c 1 c c ) c c 1 c 1 ) c c 1 c ) c ( ) <eos> c 1 1 <eos> 1 c <eos> c ) C C ) O ) <unk> C 1 <eos> C = 1 <eos> C ( O ) C 1 C C <unk> ] 2 1 C 2 <eos> O 1 <eos> n H s 4 B o ( - B S N [ r # ) 4 l ),19 13 15 5 23 8 23 23 23 5 7 23 9 23 23 23 23 25 9 6 28 8 6 18 8 15 23 15 5 23 9 23 23 23 25 23 9 6 23 23 8 23 8 23 23 6 23 23 8 23 8 6 23 23 8 23 6 23 5 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
195,CC(CC[CH]1CH]=H)(CCc1ccccc1)CC=,31,0,34,,<eos>,eos,<bos> C C ( C C [ C <unk> H ] 1 C <unk> H ] = H ) ( C C c 1 c c c c c 1 ) C C = <eos> = O C <eos> C = <eos> ) N 1 C C C [ C <unk> H ] 1 C ( = O ) O <unk> O <unk> O <eos> C ] C <eos> C O C C ) C C ( ) ] C C <unk> C ] C ( O ) C 1 C 1 <unk> 1 <eos> 1 C <eos> <eos> O 1 <eos> c s r l B <unk> 1 [ 1 O r <unk> 1 n ) = 5 =,15 15 5 15 15 21 15 3 17 22 8 15 3 17 22 13 17 6 5 15 15 23 8 23 23 23 23 23 8 6 15 15 13,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
